product_id,product_name,category,price
945,Product945,Home,2368.03
946,Product946,Clothing,3033.85
947,Product947,Electronics,1981.05
948,Product948,Sports,4103.92
949,Product949,Home,3251.98
950,Product950,Books,2731.78
951,Product951,Home,771.43
952,Product952,Electronics,4912.34
953,Product953,Books,756.53
954,Product954,Clothing,4709.01
955,Product955,Clothing,1129.91
956,Product956,Clothing,2491.01
957,Product957,Sports,695.45
958,Product958,Sports,1416.5
959,Product959,Electronics,1732.95
960,Product960,Sports,2090.08
961,Product961,Home,1224.86
962,Product962,Home,682.52
963,Product963,Books,1260.65
964,Product964,Sports,3819.48
965,Product965,Home,1894.4
966,Product966,Electronics,95.12
967,Product967,Books,452.68
968,Product968,Clothing,3943.66
969,Product969,Electronics,3860.53
970,Product970,Electronics,1350.51
971,Product971,Sports,1305.42
972,Product972,Sports,3968.79
973,Product973,Books,2822.02
974,Product974,Clothing,3799.05
975,Product975,Sports,772.39
976,Product976,Sports,4268.46
977,Product977,Clothing,4806.93
978,Product978,Home,2274.87
979,Product979,Sports,3437.51
980,Product980,Sports,3496.91
981,Product981,Home,985.73
982,Product982,Electronics,2011.95
983,Product983,Sports,3835.36
984,Product984,Electronics,120.3
985,Product985,Home,2830.13
986,Product986,Home,271.51
987,Product987,Sports,329.15
988,Product988,Sports,4789.52
989,Product989,Sports,3865.45
990,Product990,Books,840.88
991,Product991,Home,2378.89
992,Product992,Books,1964.31
993,Product993,Electronics,3770.48
994,Product994,Home,729.4
995,Product995,Clothing,3797.06
996,Product996,Clothing,738.03
997,Product997,Books,3848.5
998,Product998,Electronics,4469.62
999,Product999,Electronics,4443.72
1000,Product1000,Home,898.15
1001,Product1001,Electronics,2919.42
1002,Product1002,Clothing,26.28
1003,Product1003,Sports,3317.61
1004,Product1004,Books,3247.91
1005,Product1005,Sports,3764.11
1006,Product1006,Sports,911.82
1007,Product1007,Electronics,3544.53
1008,Product1008,Electronics,1869.23
1009,Product1009,Sports,4946.21
1010,Product1010,Home,2518.12
1011,Product1011,Electronics,656.05
1012,Product1012,Clothing,2595.18
1013,Product1013,Sports,2293.79
1014,Product1014,Books,129.79
1015,Product1015,Home,4559.98
1016,Product1016,Home,168.37
1017,Product1017,Books,3244.01
1018,Product1018,Electronics,3201.38
1019,Product1019,Home,4876.23
1020,Product1020,Electronics,3789.47
1021,Product1021,Books,1748.95
1022,Product1022,Home,3765.08
1023,Product1023,Clothing,1237.06
1024,Product1024,Books,784.35
1025,Product1025,Books,2200.98
1026,Product1026,Home,2825.63
1027,Product1027,Sports,4823.77
1028,Product1028,Home,339.53
1029,Product1029,Electronics,4095.79
1030,Product1030,Clothing,3137.0
1031,Product1031,Home,1905.54
1032,Product1032,Clothing,4759.7
1033,Product1033,Clothing,4617.62
1034,Product1034,Clothing,703.4
1035,Product1035,Home,1225.95
1036,Product1036,Clothing,3841.9
1037,Product1037,Electronics,4162.84
1038,Product1038,Electronics,3813.58
1039,Product1039,Electronics,148.06
1040,Product1040,Home,239.62
1041,Product1041,Books,2277.33
1042,Product1042,Electronics,2096.49
1043,Product1043,Books,2332.64
1044,Product1044,Books,2310.92
1045,Product1045,Books,2456.34
1046,Product1046,Sports,4156.09
1047,Product1047,Sports,2775.31
1048,Product1048,Books,1407.05
1049,Product1049,Books,294.95
1050,Product1050,Sports,1790.5
1051,Product1051,Electronics,4076.06
1052,Product1052,Home,4112.11
1053,Product1053,Books,1977.21
1054,Product1054,Home,4031.83
1055,Product1055,Clothing,1257.6
1056,Product1056,Home,3934.78
1057,Product1057,Books,385.18
1058,Product1058,Clothing,778.49
1059,Product1059,Home,4187.12
1060,Product1060,Electronics,3675.17
1061,Product1061,Home,3009.46
1062,Product1062,Sports,1333.61
1063,Product1063,Books,4334.83
1064,Product1064,Clothing,529.37
1065,Product1065,Books,1761.38
1066,Product1066,Sports,4864.01
1067,Product1067,Clothing,4990.2
1068,Product1068,Books,3993.86
1069,Product1069,Home,4278.44
1070,Product1070,Sports,4098.81
1071,Product1071,Books,2196.85
1072,Product1072,Clothing,1017.11
1073,Product1073,Books,2212.03
1074,Product1074,Sports,3723.03
1075,Product1075,Home,2079.26
1076,Product1076,Sports,2034.34
1077,Product1077,Home,868.22
1078,Product1078,Sports,2075.16
1079,Product1079,Home,3211.8
1080,Product1080,Sports,1589.3
1081,Product1081,Home,2901.39
1082,Product1082,Sports,3699.44
1083,Product1083,Sports,1240.9
1084,Product1084,Clothing,2492.84
1085,Product1085,Clothing,2662.55
1086,Product1086,Electronics,3207.48
1087,Product1087,Sports,523.02
1088,Product1088,Electronics,3409.34
1089,Product1089,Sports,856.31
1090,Product1090,Sports,3478.68
1091,Product1091,Books,3922.15
1092,Product1092,Home,3543.65
1093,Product1093,Home,4574.12
1094,Product1094,Sports,4750.49
1095,Product1095,Home,4372.2
1096,Product1096,Sports,94.18
1097,Product1097,Clothing,2948.67
1098,Product1098,Electronics,1783.72
1099,Product1099,Clothing,2773.46
1100,Product1100,Sports,1761.57
1101,Product1101,Electronics,2429.88
1102,Product1102,Home,2075.23
1103,Product1103,Clothing,482.69
1104,Product1104,Home,924.49
1105,Product1105,Clothing,533.51
1106,Product1106,Electronics,1349.84
1107,Product1107,Home,3328.78
1108,Product1108,Clothing,2284.17
1109,Product1109,Home,3252.1
1110,Product1110,Electronics,4755.92
1111,Product1111,Electronics,1993.29
1112,Product1112,Electronics,913.94
1113,Product1113,Clothing,3239.53
1114,Product1114,Sports,42.34
1115,Product1115,Home,4892.89
1116,Product1116,Electronics,2336.13
1117,Product1117,Clothing,1530.0
1118,Product1118,Sports,1182.23
1119,Product1119,Home,923.09
1120,Product1120,Clothing,2904.06
1121,Product1121,Sports,2709.61
1122,Product1122,Books,3019.74
1123,Product1123,Home,4827.49
1124,Product1124,Books,4021.61
1125,Product1125,Clothing,3147.91
1126,Product1126,Sports,2017.45
1127,Product1127,Clothing,2590.18
1128,Product1128,Clothing,862.91
1129,Product1129,Electronics,4182.46
1130,Product1130,Books,1785.21
1131,Product1131,Home,1430.47
1132,Product1132,Home,696.97
1133,Product1133,Clothing,82.16
1134,Product1134,Books,2431.72
1135,Product1135,Electronics,4897.95
1136,Product1136,Books,2907.21
1137,Product1137,Books,1659.28
1138,Product1138,Electronics,3793.26
1139,Product1139,Books,3631.71
1140,Product1140,Clothing,2193.37
1141,Product1141,Books,990.98
1142,Product1142,Electronics,3706.81
1143,Product1143,Electronics,3634.79
1144,Product1144,Electronics,2942.22
1145,Product1145,Home,1936.48
1146,Product1146,Home,576.16
1147,Product1147,Books,1445.01
1148,Product1148,Sports,285.65
1149,Product1149,Sports,224.56
1150,Product1150,Home,4535.37
1151,Product1151,Clothing,139.19
1152,Product1152,Home,4574.13
1153,Product1153,Clothing,1761.19
1154,Product1154,Clothing,59.8
1155,Product1155,Sports,3546.02
1156,Product1156,Clothing,2790.47
1157,Product1157,Sports,4786.62
1158,Product1158,Electronics,2761.39
1159,Product1159,Electronics,334.74
1160,Product1160,Electronics,1146.2
1161,Product1161,Clothing,4129.54
1162,Product1162,Home,3371.6
1163,Product1163,Electronics,2696.13
1164,Product1164,Electronics,2381.84
1165,Product1165,Clothing,2896.81
1166,Product1166,Sports,4561.68
1167,Product1167,Home,2602.01
1168,Product1168,Sports,3221.37
1169,Product1169,Home,3369.22
1170,Product1170,Books,4285.44
1171,Product1171,Electronics,1734.13
1172,Product1172,Home,2803.36
1173,Product1173,Sports,3472.23
1174,Product1174,Home,3062.73
1175,Product1175,Home,1310.76
1176,Product1176,Electronics,4867.05
1177,Product1177,Electronics,3167.51
1178,Product1178,Home,3575.4
1179,Product1179,Clothing,1326.34
1180,Product1180,Home,1700.25
1181,Product1181,Home,1364.11
1182,Product1182,Home,392.66
1183,Product1183,Sports,2042.29
1184,Product1184,Home,4414.36
1185,Product1185,Electronics,3800.26
1186,Product1186,Books,3743.11
1187,Product1187,Clothing,2600.22
1188,Product1188,Home,3528.29
1189,Product1189,Clothing,4104.89
1190,Product1190,Home,190.86
1191,Product1191,Clothing,4270.36
1192,Product1192,Electronics,934.81
1193,Product1193,Books,4686.91
1194,Product1194,Books,4883.3
1195,Product1195,Home,4385.23
1196,Product1196,Clothing,2745.13
1197,Product1197,Home,3846.75
1198,Product1198,Books,4009.32
1199,Product1199,Books,3375.86
1200,Product1200,Sports,2916.3
1201,Product1201,Home,1847.63
1202,Product1202,Sports,2557.31
1203,Product1203,Books,2658.34
1204,Product1204,Sports,2865.53
1205,Product1205,Sports,598.16
1206,Product1206,Electronics,1436.85
1207,Product1207,Electronics,1127.1
1208,Product1208,Sports,1828.8
1209,Product1209,Electronics,1113.35
1210,Product1210,Clothing,1054.56
1211,Product1211,Books,4381.91
1212,Product1212,Sports,1861.68
1213,Product1213,Clothing,2074.35
1214,Product1214,Clothing,3884.2
1215,Product1215,Sports,2831.66
1216,Product1216,Books,293.78
1217,Product1217,Electronics,1391.15
1218,Product1218,Home,2208.31
1219,Product1219,Electronics,4461.28
1220,Product1220,Sports,3341.74
1221,Product1221,Electronics,52.76
1222,Product1222,Home,4102.87
1223,Product1223,Electronics,4995.59
1224,Product1224,Clothing,1577.46
1225,Product1225,Books,1087.13
1226,Product1226,Sports,4686.76
1227,Product1227,Home,2862.78
1228,Product1228,Books,2993.71
1229,Product1229,Sports,2977.58
1230,Product1230,Clothing,925.19
1231,Product1231,Electronics,4487.04
1232,Product1232,Home,304.72
1233,Product1233,Books,4225.29
1234,Product1234,Home,1187.99
1235,Product1235,Electronics,3417.69
1236,Product1236,Electronics,1415.63
1237,Product1237,Sports,3112.82
1238,Product1238,Books,4363.73
1239,Product1239,Clothing,2434.52
1240,Product1240,Books,3557.99
1241,Product1241,Electronics,2104.21
1242,Product1242,Books,2679.16
1243,Product1243,Books,2056.03
1244,Product1244,Sports,4280.05
1245,Product1245,Home,3142.81
1246,Product1246,Books,2918.75
1247,Product1247,Home,945.11
1248,Product1248,Electronics,3546.13
1249,Product1249,Books,4383.05
1250,Product1250,Sports,4851.71
1251,Product1251,Home,1260.16
1252,Product1252,Sports,2750.56
1253,Product1253,Electronics,2455.18
1254,Product1254,Books,2196.39
1255,Product1255,Home,1433.73
1256,Product1256,Sports,590.89
1257,Product1257,Sports,2888.31
1258,Product1258,Books,488.4
1259,Product1259,Electronics,184.39
1260,Product1260,Electronics,2569.16
1261,Product1261,Sports,4199.09
1262,Product1262,Home,1634.32
1263,Product1263,Electronics,2946.19
1264,Product1264,Home,3088.18
1265,Product1265,Home,1793.77
1266,Product1266,Books,996.12
1267,Product1267,Electronics,166.48
1268,Product1268,Home,3043.01
1269,Product1269,Sports,2493.79
1270,Product1270,Sports,138.79
1271,Product1271,Books,3840.41
1272,Product1272,Clothing,3543.95
1273,Product1273,Electronics,4697.3
1274,Product1274,Sports,849.94
1275,Product1275,Clothing,3729.95
1276,Product1276,Home,1776.36
1277,Product1277,Clothing,1242.77
1278,Product1278,Clothing,992.77
1279,Product1279,Home,1536.88
1280,Product1280,Clothing,415.89
1281,Product1281,Books,4166.8
1282,Product1282,Electronics,1044.84
1283,Product1283,Books,2032.96
1284,Product1284,Clothing,3071.3
1285,Product1285,Clothing,2440.19
1286,Product1286,Books,3748.09
1287,Product1287,Home,2887.41
1288,Product1288,Home,4094.23
1289,Product1289,Electronics,903.37
1290,Product1290,Clothing,627.77
1291,Product1291,Electronics,2536.55
1292,Product1292,Home,2946.66
1293,Product1293,Home,21.28
1294,Product1294,Sports,4261.31
1295,Product1295,Books,1387.93
1296,Product1296,Sports,3089.78
1297,Product1297,Clothing,1341.29
1298,Product1298,Clothing,456.91
1299,Product1299,Electronics,436.32
1300,Product1300,Clothing,1970.05
1301,Product1301,Home,1431.32
1302,Product1302,Clothing,2255.32
1303,Product1303,Sports,3032.39
1304,Product1304,Home,917.24
1305,Product1305,Books,4125.93
1306,Product1306,Clothing,4053.0
1307,Product1307,Electronics,1369.81
1308,Product1308,Clothing,1670.98
1309,Product1309,Books,866.16
1310,Product1310,Electronics,2470.3
1311,Product1311,Electronics,3182.63
1312,Product1312,Books,4497.87
1313,Product1313,Books,2259.55
1314,Product1314,Electronics,794.78
1315,Product1315,Clothing,1074.58
1316,Product1316,Books,1096.78
1317,Product1317,Electronics,1392.65
1318,Product1318,Sports,1302.25
1319,Product1319,Sports,705.27
1320,Product1320,Books,132.91
1321,Product1321,Books,949.67
1322,Product1322,Books,801.8
1323,Product1323,Clothing,2568.97
1324,Product1324,Clothing,1607.83
1325,Product1325,Electronics,2727.68
1326,Product1326,Electronics,2613.42
1327,Product1327,Clothing,2595.23
1328,Product1328,Clothing,4855.19
1329,Product1329,Home,2499.86
1330,Product1330,Home,1734.31
1331,Product1331,Home,4233.49
1332,Product1332,Sports,3950.71
1333,Product1333,Sports,1766.09
1334,Product1334,Books,2082.21
1335,Product1335,Sports,1654.31
1336,Product1336,Sports,1919.34
1337,Product1337,Clothing,4042.9
1338,Product1338,Sports,1604.25
1339,Product1339,Clothing,52.28
1340,Product1340,Sports,2143.32
1341,Product1341,Sports,2672.66
1342,Product1342,Clothing,2338.85
1343,Product1343,Home,3782.57
1344,Product1344,Sports,3743.19
1345,Product1345,Electronics,3303.64
1346,Product1346,Sports,4193.63
1347,Product1347,Books,2422.39
1348,Product1348,Books,2160.94
1349,Product1349,Home,2594.95
1350,Product1350,Electronics,4805.22
1351,Product1351,Sports,1017.79
1352,Product1352,Sports,2410.57
1353,Product1353,Electronics,2639.05
1354,Product1354,Sports,328.39
1355,Product1355,Home,1775.71
1356,Product1356,Electronics,67.49
1357,Product1357,Electronics,711.42
1358,Product1358,Electronics,2068.45
1359,Product1359,Clothing,2360.18
1360,Product1360,Home,1623.83
1361,Product1361,Sports,2472.21
1362,Product1362,Electronics,2169.13
1363,Product1363,Home,3012.01
1364,Product1364,Clothing,175.17
1365,Product1365,Books,4853.4
1366,Product1366,Home,2867.11
1367,Product1367,Clothing,3747.75
1368,Product1368,Clothing,1371.92
1369,Product1369,Electronics,2378.14
1370,Product1370,Books,4267.99
1371,Product1371,Home,1084.28
1372,Product1372,Books,1695.58
1373,Product1373,Sports,4775.07
1374,Product1374,Sports,2046.66
1375,Product1375,Home,223.53
1376,Product1376,Electronics,492.33
1377,Product1377,Electronics,3483.59
1378,Product1378,Electronics,524.6
1379,Product1379,Home,4854.9
1380,Product1380,Clothing,3361.82
1381,Product1381,Clothing,2543.0
1382,Product1382,Home,40.57
1383,Product1383,Home,898.45
1384,Product1384,Books,1999.72
1385,Product1385,Electronics,3659.8
1386,Product1386,Sports,76.17
1387,Product1387,Books,2686.43
1388,Product1388,Home,2116.32
1389,Product1389,Clothing,2805.53
1390,Product1390,Clothing,705.87
1391,Product1391,Clothing,4673.28
1392,Product1392,Home,3963.76
1393,Product1393,Sports,2887.62
1394,Product1394,Electronics,3191.23
1395,Product1395,Books,4680.5
1396,Product1396,Sports,4129.56
1397,Product1397,Books,217.56
1398,Product1398,Electronics,131.82
1399,Product1399,Electronics,3207.99
1400,Product1400,Books,2196.3
1401,Product1401,Electronics,1319.6
1402,Product1402,Clothing,4907.91
1403,Product1403,Sports,1127.41
1404,Product1404,Home,2803.14
1405,Product1405,Home,4360.66
1406,Product1406,Home,2525.84
1407,Product1407,Electronics,1559.67
1408,Product1408,Sports,1340.37
1409,Product1409,Clothing,4554.65
1410,Product1410,Electronics,4324.26
1411,Product1411,Books,3048.13
1412,Product1412,Clothing,1414.68
1413,Product1413,Sports,2355.33
1414,Product1414,Books,2521.95
1415,Product1415,Home,4793.21
1416,Product1416,Electronics,247.6
1417,Product1417,Books,674.35
1418,Product1418,Home,4116.13
1419,Product1419,Books,3857.73
1420,Product1420,Electronics,2538.9
1421,Product1421,Electronics,1992.59
1422,Product1422,Home,4729.74
1423,Product1423,Books,3997.38
1424,Product1424,Sports,3036.59
1425,Product1425,Books,1167.62
1426,Product1426,Electronics,3850.42
1427,Product1427,Electronics,295.65
1428,Product1428,Home,2464.62
1429,Product1429,Sports,2061.11
1430,Product1430,Home,2098.1
1431,Product1431,Electronics,3092.69
1432,Product1432,Books,3836.9
1433,Product1433,Electronics,1724.11
1434,Product1434,Books,2673.02
1435,Product1435,Clothing,4250.34
1436,Product1436,Books,1370.65
1437,Product1437,Electronics,4392.51
1438,Product1438,Books,4212.26
1439,Product1439,Sports,4994.56
1440,Product1440,Books,536.6
1441,Product1441,Sports,3295.17
1442,Product1442,Home,4140.22
1443,Product1443,Sports,2579.36
1444,Product1444,Sports,3612.7
1445,Product1445,Sports,3276.01
1446,Product1446,Sports,2936.28
1447,Product1447,Home,3428.05
1448,Product1448,Clothing,2201.21
1449,Product1449,Home,1615.97
1450,Product1450,Books,4836.98
1451,Product1451,Sports,3307.64
1452,Product1452,Home,4062.77
1453,Product1453,Books,2739.13
1454,Product1454,Home,2442.4
1455,Product1455,Electronics,4566.73
1456,Product1456,Clothing,2445.63
1457,Product1457,Electronics,3039.54
1458,Product1458,Home,459.15
1459,Product1459,Electronics,4825.65
1460,Product1460,Sports,1363.04
1461,Product1461,Clothing,3767.07
1462,Product1462,Sports,3190.8
1463,Product1463,Clothing,3755.47
1464,Product1464,Sports,2542.67
1465,Product1465,Books,2008.26
1466,Product1466,Electronics,3404.47
1467,Product1467,Clothing,3912.67
1468,Product1468,Books,4895.45
1469,Product1469,Sports,2008.3
1470,Product1470,Sports,4330.98
1471,Product1471,Books,1549.16
1472,Product1472,Books,4141.93
1473,Product1473,Books,2199.69
1474,Product1474,Home,2821.25
1475,Product1475,Sports,22.4
1476,Product1476,Books,2617.86
1477,Product1477,Clothing,1072.25
1478,Product1478,Electronics,1883.86
1479,Product1479,Sports,890.39
1480,Product1480,Electronics,2072.6
1481,Product1481,Clothing,4244.08
1482,Product1482,Books,539.68
1483,Product1483,Books,1480.08
1484,Product1484,Books,4468.14
1485,Product1485,Books,1256.45
1486,Product1486,Electronics,200.22
1487,Product1487,Home,2205.68
1488,Product1488,Books,4576.19
1489,Product1489,Clothing,3333.38
1490,Product1490,Books,4609.14
1491,Product1491,Home,3122.18
1492,Product1492,Clothing,4734.31
1493,Product1493,Electronics,895.64
1494,Product1494,Home,4736.81
1495,Product1495,Sports,2726.82
1496,Product1496,Home,556.54
1497,Product1497,Electronics,4550.27
1498,Product1498,Sports,1132.02
1499,Product1499,Sports,273.07
1500,Product1500,Books,3483.64
1501,Product1501,Electronics,2085.57
1502,Product1502,Home,2629.47
1503,Product1503,Electronics,578.14
1504,Product1504,Sports,3933.2
1505,Product1505,Electronics,257.14
1506,Product1506,Books,3454.83
1507,Product1507,Sports,867.83
1508,Product1508,Clothing,2335.45
1509,Product1509,Sports,1813.76
1510,Product1510,Books,2687.39
1511,Product1511,Books,3114.56
1512,Product1512,Books,4554.74
1513,Product1513,Books,1387.29
1514,Product1514,Clothing,2723.67
1515,Product1515,Sports,3357.81
1516,Product1516,Home,4395.32
1517,Product1517,Clothing,3446.11
1518,Product1518,Clothing,2656.94
1519,Product1519,Electronics,3170.49
1520,Product1520,Clothing,1383.88
1521,Product1521,Electronics,4981.27
1522,Product1522,Clothing,1741.92
1523,Product1523,Electronics,3843.39
1524,Product1524,Home,2707.53
1525,Product1525,Books,95.73
1526,Product1526,Home,4358.93
1527,Product1527,Home,3367.49
1528,Product1528,Sports,3958.81
1529,Product1529,Clothing,1124.31
1530,Product1530,Clothing,2750.99
1531,Product1531,Sports,2019.78
1532,Product1532,Electronics,1501.35
1533,Product1533,Books,2992.15
1534,Product1534,Electronics,1279.38
1535,Product1535,Clothing,596.12
1536,Product1536,Books,4639.04
1537,Product1537,Sports,4502.34
1538,Product1538,Clothing,607.38
1539,Product1539,Sports,1481.92
1540,Product1540,Home,2191.47
1541,Product1541,Clothing,4171.15
1542,Product1542,Books,2797.64
1543,Product1543,Books,117.57
1544,Product1544,Home,2077.49
1545,Product1545,Home,503.49
1546,Product1546,Electronics,1016.67
1547,Product1547,Home,369.13
1548,Product1548,Clothing,34.9
1549,Product1549,Electronics,508.47
1550,Product1550,Books,2819.31
1551,Product1551,Home,1708.26
1552,Product1552,Clothing,410.8
1553,Product1553,Books,4138.89
1554,Product1554,Sports,4606.66
1555,Product1555,Sports,4347.08
1556,Product1556,Clothing,1339.35
1557,Product1557,Sports,2669.51
1558,Product1558,Electronics,1590.36
1559,Product1559,Sports,1630.63
1560,Product1560,Clothing,4448.99
1561,Product1561,Sports,1446.05
1562,Product1562,Electronics,2624.95
1563,Product1563,Sports,2274.43
1564,Product1564,Books,252.49
1565,Product1565,Electronics,4450.98
1566,Product1566,Books,2494.06
1567,Product1567,Sports,3148.48
1568,Product1568,Electronics,4228.54
1569,Product1569,Clothing,3901.24
1570,Product1570,Books,3101.61
1571,Product1571,Home,1399.73
1572,Product1572,Home,129.42
1573,Product1573,Electronics,1996.91
1574,Product1574,Sports,2155.71
1575,Product1575,Sports,1188.88
1576,Product1576,Electronics,1618.19
1577,Product1577,Sports,2179.73
1578,Product1578,Home,4679.39
1579,Product1579,Home,4064.9
1580,Product1580,Home,4387.19
1581,Product1581,Sports,4373.31
1582,Product1582,Electronics,3479.76
1583,Product1583,Clothing,4234.48
1584,Product1584,Books,1437.66
1585,Product1585,Home,2970.41
1586,Product1586,Books,606.11
1587,Product1587,Clothing,3768.35
1588,Product1588,Books,67.01
1589,Product1589,Home,4355.55
1590,Product1590,Electronics,2498.37
1591,Product1591,Clothing,1885.98
1592,Product1592,Books,424.36
1593,Product1593,Books,3816.37
1594,Product1594,Electronics,3436.94
1595,Product1595,Sports,3320.16
1596,Product1596,Sports,4263.34
1597,Product1597,Books,796.02
1598,Product1598,Books,738.58
1599,Product1599,Clothing,4536.48
1600,Product1600,Books,1896.46
1601,Product1601,Books,1584.31
1602,Product1602,Home,4783.08
1603,Product1603,Electronics,2008.08
1604,Product1604,Clothing,1372.12
1605,Product1605,Home,1399.05
1606,Product1606,Home,1775.07
1607,Product1607,Sports,3271.25
1608,Product1608,Sports,1517.29
1609,Product1609,Books,4531.92
1610,Product1610,Home,4757.52
1611,Product1611,Electronics,2816.03
1612,Product1612,Sports,306.81
1613,Product1613,Electronics,3047.17
1614,Product1614,Electronics,4703.78
1615,Product1615,Sports,4449.85
1616,Product1616,Home,3010.98
1617,Product1617,Home,4625.45
1618,Product1618,Sports,2842.23
1619,Product1619,Sports,2749.42
1620,Product1620,Electronics,2715.04
1621,Product1621,Home,1640.88
1622,Product1622,Clothing,573.94
1623,Product1623,Books,2230.51
1624,Product1624,Electronics,2313.12
1625,Product1625,Sports,430.6
1626,Product1626,Sports,1610.52
1627,Product1627,Books,1551.38
1628,Product1628,Electronics,830.88
1629,Product1629,Electronics,3591.71
1630,Product1630,Home,2982.63
1631,Product1631,Books,848.4
1632,Product1632,Books,4427.46
1633,Product1633,Books,1805.3
1634,Product1634,Clothing,653.61
1635,Product1635,Clothing,2216.62
1636,Product1636,Home,1276.57
1637,Product1637,Electronics,2414.92
1638,Product1638,Home,936.14
1639,Product1639,Sports,4521.09
1640,Product1640,Electronics,2752.47
1641,Product1641,Home,2361.81
1642,Product1642,Sports,2352.75
1643,Product1643,Electronics,2743.42
1644,Product1644,Books,1837.05
1645,Product1645,Home,3364.21
1646,Product1646,Books,281.67
1647,Product1647,Home,2237.94
1648,Product1648,Home,248.86
1649,Product1649,Electronics,4722.82
1650,Product1650,Clothing,1397.37
1651,Product1651,Sports,4678.26
1652,Product1652,Electronics,2955.0
1653,Product1653,Clothing,3928.51
1654,Product1654,Home,3279.47
1655,Product1655,Books,3163.35
1656,Product1656,Clothing,3025.33
1657,Product1657,Books,1263.59
1658,Product1658,Books,1433.99
1659,Product1659,Sports,1519.96
1660,Product1660,Clothing,4017.21
1661,Product1661,Electronics,3360.81
1662,Product1662,Electronics,3230.04
1663,Product1663,Books,3778.03
1664,Product1664,Clothing,505.46
1665,Product1665,Sports,2011.57
1666,Product1666,Home,1807.6
1667,Product1667,Home,2970.88
1668,Product1668,Sports,3096.63
1669,Product1669,Clothing,1214.62
1670,Product1670,Home,467.83
1671,Product1671,Home,761.94
1672,Product1672,Home,172.03
1673,Product1673,Books,3650.1
1674,Product1674,Clothing,4131.12
1675,Product1675,Sports,3520.75
1676,Product1676,Clothing,2858.15
1677,Product1677,Sports,4380.0
1678,Product1678,Sports,3604.73
1679,Product1679,Sports,4161.21
1680,Product1680,Home,2259.4
1681,Product1681,Sports,311.81
1682,Product1682,Clothing,3611.75
1683,Product1683,Clothing,3946.57
1684,Product1684,Home,3324.38
1685,Product1685,Clothing,2563.19
1686,Product1686,Books,1580.33
1687,Product1687,Electronics,2477.56
1688,Product1688,Books,693.0
1689,Product1689,Clothing,93.42
1690,Product1690,Electronics,1421.08
1691,Product1691,Books,4918.1
1692,Product1692,Home,2474.79
1693,Product1693,Books,3771.55
1694,Product1694,Clothing,438.43
1695,Product1695,Clothing,2407.45
1696,Product1696,Sports,1207.77
1697,Product1697,Books,3808.35
1698,Product1698,Clothing,2133.75
1699,Product1699,Books,2493.19
1700,Product1700,Sports,3000.28
1701,Product1701,Books,1724.11
1702,Product1702,Books,3174.69
1703,Product1703,Books,224.06
1704,Product1704,Home,4869.55
1705,Product1705,Books,4108.75
1706,Product1706,Books,4978.8
1707,Product1707,Clothing,628.55
1708,Product1708,Clothing,1145.89
1709,Product1709,Sports,4183.83
1710,Product1710,Electronics,4417.91
1711,Product1711,Clothing,535.65
1712,Product1712,Home,3822.37
1713,Product1713,Books,2472.47
1714,Product1714,Clothing,4697.93
1715,Product1715,Books,755.9
1716,Product1716,Books,1722.8
1717,Product1717,Clothing,4409.28
1718,Product1718,Books,4215.15
1719,Product1719,Clothing,2025.56
1720,Product1720,Sports,1784.99
1721,Product1721,Clothing,877.56
1722,Product1722,Books,441.0
1723,Product1723,Books,2058.32
1724,Product1724,Books,3983.07
1725,Product1725,Home,4829.05
1726,Product1726,Sports,3852.46
1727,Product1727,Clothing,1512.39
1728,Product1728,Electronics,2003.83
1729,Product1729,Home,4417.47
1730,Product1730,Books,1376.08
1731,Product1731,Sports,2958.5
1732,Product1732,Sports,716.72
1733,Product1733,Books,3229.45
1734,Product1734,Sports,1583.06
1735,Product1735,Home,204.45
1736,Product1736,Books,1809.08
1737,Product1737,Electronics,540.1
1738,Product1738,Sports,925.52
1739,Product1739,Home,908.53
1740,Product1740,Home,4210.13
1741,Product1741,Home,2191.57
1742,Product1742,Electronics,2310.23
1743,Product1743,Books,2814.48
1744,Product1744,Home,934.91
1745,Product1745,Books,4267.7
1746,Product1746,Sports,43.9
1747,Product1747,Electronics,2276.8
1748,Product1748,Books,4503.56
1749,Product1749,Clothing,3120.25
1750,Product1750,Electronics,3966.74
1751,Product1751,Electronics,3628.63
1752,Product1752,Books,3564.46
1753,Product1753,Home,2410.76
1754,Product1754,Sports,2486.31
1755,Product1755,Sports,3125.06
1756,Product1756,Sports,403.4
1757,Product1757,Home,438.67
1758,Product1758,Home,592.94
1759,Product1759,Home,325.57
1760,Product1760,Sports,4430.37
1761,Product1761,Books,4834.54
1762,Product1762,Electronics,4994.81
1763,Product1763,Electronics,466.31
1764,Product1764,Books,3123.74
1765,Product1765,Sports,3071.4
1766,Product1766,Sports,427.43
1767,Product1767,Electronics,3131.15
1768,Product1768,Home,1099.95
1769,Product1769,Books,3693.81
1770,Product1770,Clothing,4264.27
1771,Product1771,Sports,3140.33
1772,Product1772,Books,1503.6
1773,Product1773,Books,2538.14
1774,Product1774,Electronics,3843.84
1775,Product1775,Electronics,3302.42
1776,Product1776,Home,2769.33
1777,Product1777,Home,4114.25
1778,Product1778,Books,3832.33
1779,Product1779,Books,2963.47
1780,Product1780,Books,2737.58
1781,Product1781,Sports,205.28
1782,Product1782,Clothing,128.33
1783,Product1783,Sports,2282.84
1784,Product1784,Sports,1280.2
1785,Product1785,Clothing,1999.82
