customer_id,name,region,signup_date,is_current,effective_from,effective_to
9382,Customer9382,Central,2025-09-23,True,2025-09-23,
9383,Customer9383,North,2024-08-22,True,2024-08-22,
9384,Customer9384,West,2024-11-08,True,2024-11-08,
9385,Customer9385,West,2024-10-01,True,2024-10-01,
9386,Customer9386,East,2025-09-15,True,2025-09-15,
9387,Customer9387,North,2024-12-29,True,2024-12-29,
9388,Customer9388,North,2024-06-16,True,2024-06-16,
9389,Customer9389,North,2025-03-31,True,2025-03-31,
9390,Customer9390,East,2024-01-05,True,2024-01-05,
9391,Customer9391,South,2024-08-17,True,2024-08-17,
9392,Customer9392,West,2025-09-04,True,2025-09-04,
9393,Customer9393,North,2024-02-12,True,2024-02-12,
9394,Customer9394,Central,2024-04-16,True,2024-04-16,
9395,Customer9395,South,2024-02-29,True,2024-02-29,
9396,Customer9396,West,2024-10-09,True,2024-10-09,
9397,Customer9397,South,2025-10-27,True,2025-10-27,
9398,Customer9398,South,2024-03-29,True,2024-03-29,
9399,Customer9399,North,2025-10-25,True,2025-10-25,
9400,Customer9400,South,2025-08-20,True,2025-08-20,
9401,Customer9401,South,2025-02-02,True,2025-02-02,
9402,Customer9402,Central,2024-07-26,True,2024-07-26,
9403,Customer9403,East,2025-05-15,True,2025-05-15,
9404,Customer9404,North,2024-01-19,True,2024-01-19,
9405,Customer9405,Central,2024-10-19,True,2024-10-19,
9406,Customer9406,East,2025-10-15,True,2025-10-15,
9407,Customer9407,South,2025-10-12,True,2025-10-12,
9408,Customer9408,West,2025-01-29,True,2025-01-29,
9409,Customer9409,North,2025-03-12,True,2025-03-12,
9410,Customer9410,East,2024-05-20,True,2024-05-20,
9411,Customer9411,South,2025-04-02,True,2025-04-02,
9412,Customer9412,Central,2024-10-12,True,2024-10-12,
9413,Customer9413,Central,2024-09-14,True,2024-09-14,
9414,Customer9414,South,2025-10-20,True,2025-10-20,
9415,Customer9415,West,2024-10-21,True,2024-10-21,
9416,Customer9416,West,2025-06-19,True,2025-06-19,
9417,Customer9417,Central,2025-05-06,True,2025-05-06,
9418,Customer9418,West,2024-07-24,True,2024-07-24,
9419,Customer9419,North,2024-11-10,True,2024-11-10,
9420,Customer9420,West,2024-11-24,True,2024-11-24,
9421,Customer9421,East,2025-09-08,True,2025-09-08,
9422,Customer9422,Central,2025-10-30,True,2025-10-30,
9423,Customer9423,East,2024-01-19,True,2024-01-19,
9424,Customer9424,South,2024-05-15,True,2024-05-15,
9425,Customer9425,South,2024-07-09,True,2024-07-09,
9426,Customer9426,West,2024-04-27,True,2024-04-27,
9427,Customer9427,Central,2024-04-13,True,2024-04-13,
9428,Customer9428,South,2024-10-28,True,2024-10-28,
9429,Customer9429,Central,2024-07-03,True,2024-07-03,
9430,Customer9430,Central,2025-10-02,True,2025-10-02,
9431,Customer9431,North,2024-01-12,True,2024-01-12,
9432,Customer9432,West,2025-04-30,True,2025-04-30,
9433,Customer9433,South,2024-01-29,True,2024-01-29,
9434,Customer9434,East,2025-01-09,True,2025-01-09,
9435,Customer9435,East,2024-11-22,True,2024-11-22,
9436,Customer9436,West,2025-06-01,True,2025-06-01,
9437,Customer9437,West,2024-09-26,True,2024-09-26,
9438,Customer9438,East,2024-07-14,True,2024-07-14,
9439,Customer9439,Central,2024-07-10,True,2024-07-10,
9440,Customer9440,West,2024-07-27,True,2024-07-27,
9441,Customer9441,West,2024-11-14,True,2024-11-14,
9442,Customer9442,North,2025-11-02,True,2025-11-02,
9443,Customer9443,East,2025-09-29,True,2025-09-29,
9444,Customer9444,East,2025-09-08,True,2025-09-08,
9445,Customer9445,West,2024-01-11,True,2024-01-11,
9446,Customer9446,Central,2024-08-13,True,2024-08-13,
9447,Customer9447,Central,2024-04-12,True,2024-04-12,
9448,Customer9448,South,2025-08-18,True,2025-08-18,
9449,Customer9449,East,2024-01-25,True,2024-01-25,
9450,Customer9450,Central,2025-05-18,True,2025-05-18,
9451,Customer9451,North,2025-11-05,True,2025-11-05,
9452,Customer9452,West,2025-06-05,True,2025-06-05,
9453,Customer9453,North,2024-07-27,True,2024-07-27,
9454,Customer9454,Central,2024-09-08,True,2024-09-08,
9455,Customer9455,South,2025-09-22,True,2025-09-22,
9456,Customer9456,West,2025-02-18,True,2025-02-18,
9457,Customer9457,Central,2025-07-17,True,2025-07-17,
9458,Customer9458,South,2024-02-18,True,2024-02-18,
9459,Customer9459,West,2024-10-26,True,2024-10-26,
9460,Customer9460,West,2024-04-26,True,2024-04-26,
9461,Customer9461,West,2025-06-23,True,2025-06-23,
9462,Customer9462,Central,2024-06-29,True,2024-06-29,
9463,Customer9463,Central,2024-05-31,True,2024-05-31,
9464,Customer9464,West,2024-10-22,True,2024-10-22,
9465,Customer9465,West,2024-11-07,True,2024-11-07,
9466,Customer9466,West,2025-11-26,True,2025-11-26,
9467,Customer9467,South,2024-01-05,True,2024-01-05,
9468,Customer9468,South,2025-10-10,True,2025-10-10,
9469,Customer9469,West,2025-09-13,True,2025-09-13,
9470,Customer9470,East,2025-03-12,True,2025-03-12,
9471,Customer9471,South,2025-11-05,True,2025-11-05,
9472,Customer9472,North,2024-05-09,True,2024-05-09,
9473,Customer9473,East,2025-05-18,True,2025-05-18,
9474,Customer9474,East,2025-07-27,True,2025-07-27,
9475,Customer9475,North,2024-05-27,True,2024-05-27,
9476,Customer9476,West,2024-10-11,True,2024-10-11,
9477,Customer9477,Central,2025-07-14,True,2025-07-14,
9478,Customer9478,Central,2025-02-15,True,2025-02-15,
9479,Customer9479,East,2025-07-25,True,2025-07-25,
9480,Customer9480,South,2025-08-17,True,2025-08-17,
9481,Customer9481,South,2025-06-17,True,2025-06-17,
9482,Customer9482,South,2025-03-17,True,2025-03-17,
9483,Customer9483,West,2025-04-25,True,2025-04-25,
9484,Customer9484,Central,2024-06-05,True,2024-06-05,
9485,Customer9485,East,2025-10-29,True,2025-10-29,
9486,Customer9486,East,2025-10-24,True,2025-10-24,
9487,Customer9487,South,2024-01-30,True,2024-01-30,
9488,Customer9488,Central,2024-06-07,True,2024-06-07,
9489,Customer9489,East,2025-03-01,True,2025-03-01,
9490,Customer9490,North,2024-06-15,True,2024-06-15,
9491,Customer9491,North,2025-07-27,True,2025-07-27,
9492,Customer9492,South,2025-11-04,True,2025-11-04,
9493,Customer9493,South,2025-08-11,True,2025-08-11,
9494,Customer9494,South,2025-05-03,True,2025-05-03,
9495,Customer9495,North,2025-10-26,True,2025-10-26,
9496,Customer9496,North,2024-05-02,True,2024-05-02,
9497,Customer9497,South,2024-05-11,True,2024-05-11,
9498,Customer9498,East,2024-08-25,True,2024-08-25,
9499,Customer9499,East,2024-10-06,True,2024-10-06,
9500,Customer9500,West,2024-04-03,True,2024-04-03,
9501,Customer9501,West,2025-04-14,True,2025-04-14,
9502,Customer9502,South,2024-09-22,True,2024-09-22,
9503,Customer9503,South,2024-04-09,True,2024-04-09,
9504,Customer9504,North,2025-04-21,True,2025-04-21,
9505,Customer9505,South,2024-07-31,True,2024-07-31,
9506,Customer9506,East,2025-08-12,True,2025-08-12,
9507,Customer9507,West,2025-10-31,True,2025-10-31,
9508,Customer9508,Central,2024-01-01,True,2024-01-01,
9509,Customer9509,North,2024-08-07,True,2024-08-07,
9510,Customer9510,South,2025-06-19,True,2025-06-19,
9511,Customer9511,East,2025-08-02,True,2025-08-02,
9512,Customer9512,East,2024-06-25,True,2024-06-25,
9513,Customer9513,South,2024-09-25,True,2024-09-25,
9514,Customer9514,East,2024-02-27,True,2024-02-27,
9515,Customer9515,South,2024-03-09,True,2024-03-09,
9516,Customer9516,Central,2024-10-06,True,2024-10-06,
9517,Customer9517,North,2025-03-28,True,2025-03-28,
9518,Customer9518,North,2025-11-03,True,2025-11-03,
9519,Customer9519,West,2024-09-20,True,2024-09-20,
9520,Customer9520,North,2024-03-01,True,2024-03-01,
9521,Customer9521,North,2024-10-04,True,2024-10-04,
9522,Customer9522,West,2024-08-18,True,2024-08-18,
9523,Customer9523,Central,2025-09-15,True,2025-09-15,
9524,Customer9524,East,2024-04-21,True,2024-04-21,
9525,Customer9525,West,2024-08-08,True,2024-08-08,
9526,Customer9526,North,2025-06-15,True,2025-06-15,
9527,Customer9527,East,2024-10-14,True,2024-10-14,
9528,Customer9528,North,2024-03-19,True,2024-03-19,
9529,Customer9529,North,2025-03-07,True,2025-03-07,
9530,Customer9530,West,2024-08-05,True,2024-08-05,
9531,Customer9531,East,2025-07-06,True,2025-07-06,
9532,Customer9532,Central,2024-03-11,True,2024-03-11,
9533,Customer9533,Central,2025-10-30,True,2025-10-30,
9534,Customer9534,South,2024-10-02,True,2024-10-02,
9535,Customer9535,North,2025-09-25,True,2025-09-25,
9536,Customer9536,Central,2024-06-21,True,2024-06-21,
9537,Customer9537,North,2025-05-29,True,2025-05-29,
9538,Customer9538,South,2024-02-24,True,2024-02-24,
9539,Customer9539,West,2024-08-30,True,2024-08-30,
9540,Customer9540,Central,2024-01-15,True,2024-01-15,
9541,Customer9541,North,2024-11-04,True,2024-11-04,
9542,Customer9542,West,2024-07-28,True,2024-07-28,
9543,Customer9543,West,2025-11-17,True,2025-11-17,
9544,Customer9544,East,2024-08-18,True,2024-08-18,
9545,Customer9545,West,2025-08-18,True,2025-08-18,
9546,Customer9546,North,2025-01-19,True,2025-01-19,
9547,Customer9547,North,2025-11-03,True,2025-11-03,
9548,Customer9548,West,2024-03-01,True,2024-03-01,
9549,Customer9549,Central,2024-10-17,True,2024-10-17,
9550,Customer9550,North,2025-08-23,True,2025-08-23,
9551,Customer9551,West,2024-12-02,True,2024-12-02,
9552,Customer9552,East,2024-07-19,True,2024-07-19,
9553,Customer9553,West,2024-04-26,True,2024-04-26,
9554,Customer9554,East,2024-04-16,True,2024-04-16,
9555,Customer9555,West,2024-02-05,True,2024-02-05,
9556,Customer9556,North,2025-08-12,True,2025-08-12,
9557,Customer9557,South,2024-05-27,True,2024-05-27,
9558,Customer9558,South,2025-04-19,True,2025-04-19,
9559,Customer9559,North,2024-08-21,True,2024-08-21,
9560,Customer9560,North,2025-05-21,True,2025-05-21,
9561,Customer9561,West,2024-07-25,True,2024-07-25,
9562,Customer9562,North,2025-03-11,True,2025-03-11,
9563,Customer9563,East,2025-07-19,True,2025-07-19,
9564,Customer9564,West,2024-11-23,True,2024-11-23,
9565,Customer9565,South,2024-08-06,True,2024-08-06,
9566,Customer9566,West,2024-10-21,True,2024-10-21,
9567,Customer9567,Central,2024-06-01,True,2024-06-01,
9568,Customer9568,South,2024-06-16,True,2024-06-16,
9569,Customer9569,North,2024-08-21,True,2024-08-21,
9570,Customer9570,East,2025-04-22,True,2025-04-22,
9571,Customer9571,West,2024-05-13,True,2024-05-13,
9572,Customer9572,East,2024-12-10,True,2024-12-10,
9573,Customer9573,East,2024-05-19,True,2024-05-19,
9574,Customer9574,South,2025-06-18,True,2025-06-18,
9575,Customer9575,East,2024-08-02,True,2024-08-02,
9576,Customer9576,North,2025-06-16,True,2025-06-16,
9577,Customer9577,East,2025-06-16,True,2025-06-16,
9578,Customer9578,South,2024-10-16,True,2024-10-16,
9579,Customer9579,West,2024-05-04,True,2024-05-04,
9580,Customer9580,South,2025-04-25,True,2025-04-25,
9581,Customer9581,Central,2025-01-25,True,2025-01-25,
9582,Customer9582,East,2024-11-15,True,2024-11-15,
9583,Customer9583,Central,2024-12-09,True,2024-12-09,
9584,Customer9584,South,2024-10-25,True,2024-10-25,
9585,Customer9585,South,2025-09-08,True,2025-09-08,
9586,Customer9586,Central,2025-04-01,True,2025-04-01,
9587,Customer9587,East,2024-07-28,True,2024-07-28,
9588,Customer9588,West,2024-02-09,True,2024-02-09,
9589,Customer9589,East,2024-09-27,True,2024-09-27,
9590,Customer9590,East,2024-01-31,True,2024-01-31,
9591,Customer9591,West,2024-02-03,True,2024-02-03,
9592,Customer9592,South,2024-09-09,True,2024-09-09,
9593,Customer9593,North,2025-11-18,True,2025-11-18,
9594,Customer9594,Central,2024-04-21,True,2024-04-21,
9595,Customer9595,South,2024-06-29,True,2024-06-29,
9596,Customer9596,West,2025-09-01,True,2025-09-01,
9597,Customer9597,South,2024-08-31,True,2024-08-31,
9598,Customer9598,North,2024-04-01,True,2024-04-01,
9599,Customer9599,South,2024-10-28,True,2024-10-28,
9600,Customer9600,North,2024-07-10,True,2024-07-10,
9601,Customer9601,Central,2025-08-16,True,2025-08-16,
9602,Customer9602,North,2025-04-16,True,2025-04-16,
9603,Customer9603,Central,2025-06-29,True,2025-06-29,
9604,Customer9604,West,2024-08-23,True,2024-08-23,
9605,Customer9605,North,2025-07-09,True,2025-07-09,
9606,Customer9606,North,2025-07-04,True,2025-07-04,
9607,Customer9607,South,2025-10-12,True,2025-10-12,
9608,Customer9608,West,2024-09-29,True,2024-09-29,
9609,Customer9609,South,2024-05-17,True,2024-05-17,
9610,Customer9610,Central,2025-07-17,True,2025-07-17,
9611,Customer9611,South,2024-09-28,True,2024-09-28,
9612,Customer9612,East,2024-04-04,True,2024-04-04,
9613,Customer9613,East,2024-06-23,True,2024-06-23,
9614,Customer9614,East,2024-06-12,True,2024-06-12,
9615,Customer9615,West,2024-04-09,True,2024-04-09,
9616,Customer9616,Central,2025-04-25,True,2025-04-25,
9617,Customer9617,West,2024-01-05,True,2024-01-05,
9618,Customer9618,North,2024-10-18,True,2024-10-18,
9619,Customer9619,West,2025-10-28,True,2025-10-28,
9620,Customer9620,North,2024-09-13,True,2024-09-13,
9621,Customer9621,West,2024-05-28,True,2024-05-28,
9622,Customer9622,North,2024-09-30,True,2024-09-30,
9623,Customer9623,West,2025-02-04,True,2025-02-04,
9624,Customer9624,North,2025-04-06,True,2025-04-06,
9625,Customer9625,West,2024-05-09,True,2024-05-09,
9626,Customer9626,Central,2025-04-01,True,2025-04-01,
9627,Customer9627,Central,2024-02-09,True,2024-02-09,
9628,Customer9628,Central,2025-11-16,True,2025-11-16,
9629,Customer9629,Central,2024-10-06,True,2024-10-06,
9630,Customer9630,East,2025-06-17,True,2025-06-17,
9631,Customer9631,South,2024-10-03,True,2024-10-03,
9632,Customer9632,East,2025-08-28,True,2025-08-28,
9633,Customer9633,Central,2024-08-01,True,2024-08-01,
9634,Customer9634,South,2025-02-07,True,2025-02-07,
9635,Customer9635,West,2025-09-07,True,2025-09-07,
9636,Customer9636,East,2025-11-02,True,2025-11-02,
9637,Customer9637,North,2024-10-26,True,2024-10-26,
9638,Customer9638,South,2025-02-22,True,2025-02-22,
9639,Customer9639,East,2025-01-04,True,2025-01-04,
9640,Customer9640,Central,2025-07-17,True,2025-07-17,
9641,Customer9641,West,2025-08-01,True,2025-08-01,
9642,Customer9642,North,2025-01-08,True,2025-01-08,
9643,Customer9643,South,2024-09-24,True,2024-09-24,
9644,Customer9644,South,2025-05-18,True,2025-05-18,
9645,Customer9645,Central,2024-04-19,True,2024-04-19,
9646,Customer9646,West,2025-10-22,True,2025-10-22,
9647,Customer9647,Central,2025-04-28,True,2025-04-28,
9648,Customer9648,East,2024-03-17,True,2024-03-17,
9649,Customer9649,North,2024-01-14,True,2024-01-14,
9650,Customer9650,East,2025-08-19,True,2025-08-19,
9651,Customer9651,North,2024-09-25,True,2024-09-25,
9652,Customer9652,South,2025-01-16,True,2025-01-16,
9653,Customer9653,West,2025-10-02,True,2025-10-02,
9654,Customer9654,North,2024-11-19,True,2024-11-19,
9655,Customer9655,Central,2024-09-29,True,2024-09-29,
9656,Customer9656,Central,2024-09-06,True,2024-09-06,
9657,Customer9657,South,2025-03-05,True,2025-03-05,
9658,Customer9658,South,2025-04-10,True,2025-04-10,
9659,Customer9659,South,2024-05-13,True,2024-05-13,
9660,Customer9660,West,2025-08-17,True,2025-08-17,
9661,Customer9661,East,2025-07-21,True,2025-07-21,
9662,Customer9662,West,2025-11-08,True,2025-11-08,
9663,Customer9663,East,2024-06-11,True,2024-06-11,
9664,Customer9664,East,2025-08-29,True,2025-08-29,
9665,Customer9665,South,2025-06-04,True,2025-06-04,
9666,Customer9666,West,2025-03-17,True,2025-03-17,
9667,Customer9667,East,2025-09-29,True,2025-09-29,
9668,Customer9668,West,2024-01-08,True,2024-01-08,
9669,Customer9669,Central,2024-09-24,True,2024-09-24,
9670,Customer9670,South,2025-01-15,True,2025-01-15,
9671,Customer9671,South,2024-08-29,True,2024-08-29,
9672,Customer9672,East,2024-01-09,True,2024-01-09,
9673,Customer9673,South,2024-05-20,True,2024-05-20,
9674,Customer9674,South,2024-11-11,True,2024-11-11,
9675,Customer9675,West,2024-10-24,True,2024-10-24,
9676,Customer9676,East,2024-12-05,True,2024-12-05,
9677,Customer9677,West,2025-10-20,True,2025-10-20,
9678,Customer9678,Central,2025-01-22,True,2025-01-22,
9679,Customer9679,West,2024-05-03,True,2024-05-03,
9680,Customer9680,North,2025-02-19,True,2025-02-19,
9681,Customer9681,South,2025-08-05,True,2025-08-05,
9682,Customer9682,South,2024-09-21,True,2024-09-21,
9683,Customer9683,North,2024-06-04,True,2024-06-04,
9684,Customer9684,South,2025-07-22,True,2025-07-22,
9685,Customer9685,South,2025-04-14,True,2025-04-14,
9686,Customer9686,Central,2024-07-06,True,2024-07-06,
9687,Customer9687,West,2024-03-11,True,2024-03-11,
9688,Customer9688,East,2024-09-11,True,2024-09-11,
9689,Customer9689,Central,2025-08-28,True,2025-08-28,
9690,Customer9690,Central,2024-11-06,True,2024-11-06,
9691,Customer9691,East,2024-09-06,True,2024-09-06,
9692,Customer9692,Central,2024-12-27,True,2024-12-27,
9693,Customer9693,West,2025-10-24,True,2025-10-24,
9694,Customer9694,North,2025-01-22,True,2025-01-22,
9695,Customer9695,Central,2025-06-20,True,2025-06-20,
9696,Customer9696,Central,2024-03-07,True,2024-03-07,
9697,Customer9697,North,2025-08-07,True,2025-08-07,
9698,Customer9698,South,2024-01-01,True,2024-01-01,
9699,Customer9699,South,2024-05-28,True,2024-05-28,
9700,Customer9700,East,2025-05-08,True,2025-05-08,
9701,Customer9701,South,2024-08-09,True,2024-08-09,
9702,Customer9702,East,2025-07-25,True,2025-07-25,
9703,Customer9703,North,2024-06-28,True,2024-06-28,
9704,Customer9704,North,2024-02-18,True,2024-02-18,
9705,Customer9705,Central,2025-11-18,True,2025-11-18,
9706,Customer9706,West,2024-08-11,True,2024-08-11,
9707,Customer9707,South,2025-10-07,True,2025-10-07,
9708,Customer9708,East,2024-10-13,True,2024-10-13,
9709,Customer9709,Central,2025-07-29,True,2025-07-29,
9710,Customer9710,East,2025-08-24,True,2025-08-24,
9711,Customer9711,East,2024-08-30,True,2024-08-30,
9712,Customer9712,North,2024-04-05,True,2024-04-05,
9713,Customer9713,Central,2024-09-23,True,2024-09-23,
9714,Customer9714,West,2025-06-16,True,2025-06-16,
9715,Customer9715,West,2024-03-30,True,2024-03-30,
9716,Customer9716,South,2024-09-26,True,2024-09-26,
9717,Customer9717,West,2024-02-23,True,2024-02-23,
9718,Customer9718,Central,2024-01-02,True,2024-01-02,
9719,Customer9719,Central,2024-02-10,True,2024-02-10,
9720,Customer9720,East,2024-08-01,True,2024-08-01,
9721,Customer9721,East,2025-03-06,True,2025-03-06,
9722,Customer9722,Central,2024-09-27,True,2024-09-27,
9723,Customer9723,Central,2024-09-12,True,2024-09-12,
9724,Customer9724,North,2025-11-06,True,2025-11-06,
9725,Customer9725,North,2025-09-17,True,2025-09-17,
9726,Customer9726,South,2024-05-16,True,2024-05-16,
9727,Customer9727,Central,2025-06-27,True,2025-06-27,
9728,Customer9728,North,2025-05-14,True,2025-05-14,
9729,Customer9729,Central,2025-01-16,True,2025-01-16,
9730,Customer9730,West,2025-10-16,True,2025-10-16,
9731,Customer9731,East,2025-11-10,True,2025-11-10,
9732,Customer9732,East,2025-07-08,True,2025-07-08,
9733,Customer9733,Central,2025-08-27,True,2025-08-27,
9734,Customer9734,East,2025-06-13,True,2025-06-13,
9735,Customer9735,Central,2024-03-02,True,2024-03-02,
9736,Customer9736,South,2025-05-18,True,2025-05-18,
9737,Customer9737,North,2025-06-19,True,2025-06-19,
9738,Customer9738,West,2025-02-13,True,2025-02-13,
9739,Customer9739,Central,2024-12-30,True,2024-12-30,
9740,Customer9740,North,2024-06-05,True,2024-06-05,
9741,Customer9741,Central,2024-12-05,True,2024-12-05,
9742,Customer9742,South,2025-09-28,True,2025-09-28,
9743,Customer9743,West,2025-06-22,True,2025-06-22,
9744,Customer9744,West,2024-09-30,True,2024-09-30,
9745,Customer9745,North,2024-10-18,True,2024-10-18,
9746,Customer9746,North,2024-05-19,True,2024-05-19,
9747,Customer9747,North,2025-01-22,True,2025-01-22,
9748,Customer9748,South,2025-09-12,True,2025-09-12,
9749,Customer9749,East,2025-07-29,True,2025-07-29,
9750,Customer9750,South,2025-02-12,True,2025-02-12,
9751,Customer9751,North,2024-08-12,True,2024-08-12,
9752,Customer9752,North,2024-08-29,True,2024-08-29,
9753,Customer9753,North,2024-09-13,True,2024-09-13,
9754,Customer9754,South,2025-07-27,True,2025-07-27,
9755,Customer9755,North,2024-10-27,True,2024-10-27,
9756,Customer9756,North,2024-10-18,True,2024-10-18,
9757,Customer9757,North,2024-11-10,True,2024-11-10,
9758,Customer9758,East,2025-03-11,True,2025-03-11,
9759,Customer9759,South,2025-06-05,True,2025-06-05,
9760,Customer9760,North,2024-02-04,True,2024-02-04,
9761,Customer9761,Central,2025-05-21,True,2025-05-21,
9762,Customer9762,South,2024-08-08,True,2024-08-08,
9763,Customer9763,North,2024-04-03,True,2024-04-03,
9764,Customer9764,North,2024-05-15,True,2024-05-15,
9765,Customer9765,North,2025-01-09,True,2025-01-09,
9766,Customer9766,West,2025-07-08,True,2025-07-08,
9767,Customer9767,East,2025-03-30,True,2025-03-30,
9768,Customer9768,South,2025-01-11,True,2025-01-11,
9769,Customer9769,East,2024-04-08,True,2024-04-08,
9770,Customer9770,South,2024-09-11,True,2024-09-11,
9771,Customer9771,Central,2024-06-05,True,2024-06-05,
9772,Customer9772,South,2025-06-10,True,2025-06-10,
9773,Customer9773,Central,2024-03-28,True,2024-03-28,
9774,Customer9774,East,2024-04-08,True,2024-04-08,
9775,Customer9775,Central,2024-12-19,True,2024-12-19,
9776,Customer9776,East,2024-07-11,True,2024-07-11,
9777,Customer9777,South,2024-10-25,True,2024-10-25,
9778,Customer9778,North,2025-10-07,True,2025-10-07,
9779,Customer9779,Central,2024-05-09,True,2024-05-09,
9780,Customer9780,South,2025-03-08,True,2025-03-08,
9781,Customer9781,East,2024-05-19,True,2024-05-19,
9782,Customer9782,West,2024-04-15,True,2024-04-15,
9783,Customer9783,West,2024-06-18,True,2024-06-18,
9784,Customer9784,South,2025-11-05,True,2025-11-05,
9785,Customer9785,North,2024-02-05,True,2024-02-05,
9786,Customer9786,West,2025-08-12,True,2025-08-12,
9787,Customer9787,South,2025-09-24,True,2025-09-24,
9788,Customer9788,Central,2025-04-20,True,2025-04-20,
9789,Customer9789,Central,2024-05-17,True,2024-05-17,
9790,Customer9790,North,2025-02-20,True,2025-02-20,
9791,Customer9791,South,2025-07-15,True,2025-07-15,
9792,Customer9792,East,2024-08-26,True,2024-08-26,
9793,Customer9793,East,2025-11-28,True,2025-11-28,
9794,Customer9794,East,2025-04-30,True,2025-04-30,
9795,Customer9795,Central,2025-08-13,True,2025-08-13,
9796,Customer9796,East,2025-09-20,True,2025-09-20,
9797,Customer9797,North,2024-02-12,True,2024-02-12,
9798,Customer9798,Central,2025-05-15,True,2025-05-15,
9799,Customer9799,East,2025-05-24,True,2025-05-24,
9800,Customer9800,East,2024-10-04,True,2024-10-04,
9801,Customer9801,North,2025-09-20,True,2025-09-20,
9802,Customer9802,North,2025-06-15,True,2025-06-15,
9803,Customer9803,North,2024-04-29,True,2024-04-29,
9804,Customer9804,West,2025-01-15,True,2025-01-15,
9805,Customer9805,South,2024-08-30,True,2024-08-30,
9806,Customer9806,Central,2024-02-05,True,2024-02-05,
9807,Customer9807,East,2024-04-02,True,2024-04-02,
9808,Customer9808,East,2024-11-03,True,2024-11-03,
9809,Customer9809,South,2024-03-19,True,2024-03-19,
9810,Customer9810,South,2024-03-24,True,2024-03-24,
9811,Customer9811,Central,2025-03-09,True,2025-03-09,
9812,Customer9812,West,2025-02-06,True,2025-02-06,
9813,Customer9813,West,2024-04-24,True,2024-04-24,
9814,Customer9814,South,2024-11-29,True,2024-11-29,
9815,Customer9815,North,2024-04-15,True,2024-04-15,
9816,Customer9816,East,2024-07-25,True,2024-07-25,
9817,Customer9817,East,2025-03-13,True,2025-03-13,
9818,Customer9818,East,2025-06-10,True,2025-06-10,
9819,Customer9819,South,2025-10-08,True,2025-10-08,
9820,Customer9820,West,2024-10-18,True,2024-10-18,
9821,Customer9821,West,2024-03-18,True,2024-03-18,
9822,Customer9822,West,2024-03-30,True,2024-03-30,
9823,Customer9823,Central,2025-04-15,True,2025-04-15,
9824,Customer9824,East,2024-04-30,True,2024-04-30,
9825,Customer9825,Central,2025-06-21,True,2025-06-21,
9826,Customer9826,West,2025-03-25,True,2025-03-25,
9827,Customer9827,South,2025-08-02,True,2025-08-02,
9828,Customer9828,South,2025-11-04,True,2025-11-04,
9829,Customer9829,North,2024-04-24,True,2024-04-24,
9830,Customer9830,North,2024-08-14,True,2024-08-14,
9831,Customer9831,East,2024-12-29,True,2024-12-29,
9832,Customer9832,North,2025-07-30,True,2025-07-30,
9833,Customer9833,Central,2024-08-23,True,2024-08-23,
9834,Customer9834,West,2025-08-24,True,2025-08-24,
9835,Customer9835,Central,2025-09-07,True,2025-09-07,
9836,Customer9836,East,2025-06-06,True,2025-06-06,
9837,Customer9837,Central,2024-08-24,True,2024-08-24,
9838,Customer9838,Central,2024-03-22,True,2024-03-22,
9839,Customer9839,South,2025-04-19,True,2025-04-19,
9840,Customer9840,Central,2024-01-12,True,2024-01-12,
9841,Customer9841,Central,2025-10-02,True,2025-10-02,
9842,Customer9842,South,2025-08-08,True,2025-08-08,
9843,Customer9843,West,2024-07-15,True,2024-07-15,
9844,Customer9844,South,2024-01-18,True,2024-01-18,
9845,Customer9845,East,2025-04-22,True,2025-04-22,
9846,Customer9846,South,2024-09-22,True,2024-09-22,
9847,Customer9847,South,2024-03-21,True,2024-03-21,
9848,Customer9848,East,2025-01-09,True,2025-01-09,
9849,Customer9849,South,2024-02-29,True,2024-02-29,
9850,Customer9850,East,2024-12-18,True,2024-12-18,
9851,Customer9851,West,2025-07-11,True,2025-07-11,
9852,Customer9852,South,2025-05-31,True,2025-05-31,
9853,Customer9853,South,2024-05-31,True,2024-05-31,
9854,Customer9854,South,2024-05-01,True,2024-05-01,
9855,Customer9855,South,2025-04-13,True,2025-04-13,
9856,Customer9856,South,2024-11-30,True,2024-11-30,
9857,Customer9857,South,2024-11-13,True,2024-11-13,
9858,Customer9858,West,2024-11-03,True,2024-11-03,
9859,Customer9859,North,2025-12-01,True,2025-12-01,
9860,Customer9860,North,2024-05-11,True,2024-05-11,
9861,Customer9861,North,2025-08-28,True,2025-08-28,
9862,Customer9862,Central,2025-05-11,True,2025-05-11,
9863,Customer9863,South,2024-09-04,True,2024-09-04,
9864,Customer9864,West,2025-07-08,True,2025-07-08,
9865,Customer9865,South,2024-04-12,True,2024-04-12,
9866,Customer9866,East,2025-01-18,True,2025-01-18,
9867,Customer9867,Central,2024-10-23,True,2024-10-23,
9868,Customer9868,West,2025-01-19,True,2025-01-19,
9869,Customer9869,South,2024-07-21,True,2024-07-21,
9870,Customer9870,South,2025-09-21,True,2025-09-21,
9871,Customer9871,West,2025-09-06,True,2025-09-06,
9872,Customer9872,Central,2024-01-21,True,2024-01-21,
9873,Customer9873,Central,2024-08-24,True,2024-08-24,
9874,Customer9874,North,2025-11-25,True,2025-11-25,
9875,Customer9875,North,2025-01-03,True,2025-01-03,
9876,Customer9876,West,2024-02-28,True,2024-02-28,
